Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Valorant Champions 2023,1657,Group Stage,3145,Opening (D),Team Liquid vs Natus Vincere,247100,Fracture,137395
Valorant Champions 2023,1657,Group Stage,3145,Opening (D),Team Liquid vs Natus Vincere,247100,Bind,137396
Valorant Champions 2023,1657,Group Stage,3145,Opening (D),DRX vs LOUD,247101,Lotus,137398
Valorant Champions 2023,1657,Group Stage,3145,Opening (D),DRX vs LOUD,247101,Split,137399
Valorant Champions 2023,1657,Group Stage,3145,Opening (D),DRX vs LOUD,247101,Ascent,137400
Valorant Champions 2023,1657,Group Stage,3145,Opening (B),FUT Esports vs T1,247087,Pearl,137368
Valorant Champions 2023,1657,Group Stage,3145,Opening (B),FUT Esports vs T1,247087,Haven,137369
Valorant Champions 2023,1657,Group Stage,3145,Opening (B),Evil Geniuses vs FunPlus Phoenix,247086,Ascent,137365
Valorant Champions 2023,1657,Group Stage,3145,Opening (B),Evil Geniuses vs FunPlus Phoenix,247086,Pearl,137366
Valorant Champions 2023,1657,Group Stage,3145,Winner's (D),Natus Vincere vs DRX,247102,Bind,137401
Valorant Champions 2023,1657,Group Stage,3145,Winner's (D),Natus Vincere vs DRX,247102,Split,137402
Valorant Champions 2023,1657,Group Stage,3145,Winner's (D),Natus Vincere vs DRX,247102,Lotus,137403
Valorant Champions 2023,1657,Group Stage,3145,Opening (C),NRG Esports vs Bilibili Gaming,247094,Lotus,137383
Valorant Champions 2023,1657,Group Stage,3145,Opening (C),NRG Esports vs Bilibili Gaming,247094,Split,137384
Valorant Champions 2023,1657,Group Stage,3145,Opening (C),FNATIC vs ZETA DIVISION,247093,Fracture,137380
Valorant Champions 2023,1657,Group Stage,3145,Opening (C),FNATIC vs ZETA DIVISION,247093,Haven,137381
Valorant Champions 2023,1657,Group Stage,3145,Winner's (B),Evil Geniuses vs FUT Esports,247088,Pearl,137371
Valorant Champions 2023,1657,Group Stage,3145,Winner's (B),Evil Geniuses vs FUT Esports,247088,Bind,137372
Valorant Champions 2023,1657,Group Stage,3145,Opening (A),Paper Rex vs KRÜ Esports,247075,Split,137350
Valorant Champions 2023,1657,Group Stage,3145,Opening (A),Paper Rex vs KRÜ Esports,247075,Pearl,137351
Valorant Champions 2023,1657,Group Stage,3145,Opening (A),EDward Gaming vs Giants Gaming,247076,Split,137353
Valorant Champions 2023,1657,Group Stage,3145,Opening (A),EDward Gaming vs Giants Gaming,247076,Bind,137354
Valorant Champions 2023,1657,Group Stage,3145,Opening (A),EDward Gaming vs Giants Gaming,247076,Ascent,137355
Valorant Champions 2023,1657,Group Stage,3145,Winner's (C),FNATIC vs Bilibili Gaming,247095,Haven,137386
Valorant Champions 2023,1657,Group Stage,3145,Winner's (C),FNATIC vs Bilibili Gaming,247095,Lotus,137387
Valorant Champions 2023,1657,Group Stage,3145,Elimination (D),Team Liquid vs LOUD,247103,Haven,137404
Valorant Champions 2023,1657,Group Stage,3145,Elimination (D),Team Liquid vs LOUD,247103,Split,137405
Valorant Champions 2023,1657,Group Stage,3145,Elimination (B),FunPlus Phoenix vs T1,247089,Lotus,137374
Valorant Champions 2023,1657,Group Stage,3145,Elimination (B),FunPlus Phoenix vs T1,247089,Bind,137375
Valorant Champions 2023,1657,Group Stage,3145,Winner's (A),Paper Rex vs EDward Gaming,247077,Fracture,137356
Valorant Champions 2023,1657,Group Stage,3145,Winner's (A),Paper Rex vs EDward Gaming,247077,Pearl,137357
Valorant Champions 2023,1657,Group Stage,3145,Elimination (A),KRÜ Esports vs Giants Gaming,247078,Lotus,137359
Valorant Champions 2023,1657,Group Stage,3145,Elimination (A),KRÜ Esports vs Giants Gaming,247078,Pearl,137360
Valorant Champions 2023,1657,Group Stage,3145,Elimination (C),ZETA DIVISION vs NRG Esports,247096,Bind,137389
Valorant Champions 2023,1657,Group Stage,3145,Elimination (C),ZETA DIVISION vs NRG Esports,247096,Haven,137390
Valorant Champions 2023,1657,Group Stage,3145,Decider (D),Natus Vincere vs LOUD,247104,Pearl,137407
Valorant Champions 2023,1657,Group Stage,3145,Decider (D),Natus Vincere vs LOUD,247104,Ascent,137408
Valorant Champions 2023,1657,Group Stage,3145,Decider (D),Natus Vincere vs LOUD,247104,Bind,137409
Valorant Champions 2023,1657,Group Stage,3145,Decider (B),FUT Esports vs T1,247090,Bind,137377
Valorant Champions 2023,1657,Group Stage,3145,Decider (B),FUT Esports vs T1,247090,Pearl,137378
Valorant Champions 2023,1657,Group Stage,3145,Decider (A),EDward Gaming vs Giants Gaming,247079,Split,137362
Valorant Champions 2023,1657,Group Stage,3145,Decider (A),EDward Gaming vs Giants Gaming,247079,Fracture,137363
Valorant Champions 2023,1657,Group Stage,3145,Decider (C),Bilibili Gaming vs NRG Esports,247098,Bind,137392
Valorant Champions 2023,1657,Group Stage,3145,Decider (C),Bilibili Gaming vs NRG Esports,247098,Ascent,137393
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,FNATIC vs LOUD,248270,Ascent,137618
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,FNATIC vs LOUD,248270,Lotus,137619
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,Paper Rex vs FUT Esports,248271,Ascent,137621
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,Paper Rex vs FUT Esports,248271,Pearl,137622
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,DRX vs Bilibili Gaming,248272,Lotus,137624
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,DRX vs Bilibili Gaming,248272,Haven,137625
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,Evil Geniuses vs EDward Gaming,248273,Split,137627
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,Evil Geniuses vs EDward Gaming,248273,Ascent,137628
Valorant Champions 2023,1657,Playoffs,3264,Upper Quarterfinals,Evil Geniuses vs EDward Gaming,248273,Pearl,137629
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 1,FNATIC vs FUT Esports,248278,Split,137644
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 1,FNATIC vs FUT Esports,248278,Haven,137645
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 1,Bilibili Gaming vs EDward Gaming,248279,Bind,137647
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 1,Bilibili Gaming vs EDward Gaming,248279,Split,137648
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 1,Bilibili Gaming vs EDward Gaming,248279,Haven,137649
Valorant Champions 2023,1657,Playoffs,3264,Upper Semifinals,LOUD vs Paper Rex,248274,Lotus,137630
Valorant Champions 2023,1657,Playoffs,3264,Upper Semifinals,LOUD vs Paper Rex,248274,Split,137631
Valorant Champions 2023,1657,Playoffs,3264,Upper Semifinals,LOUD vs Paper Rex,248274,Pearl,137632
Valorant Champions 2023,1657,Playoffs,3264,Upper Semifinals,DRX vs Evil Geniuses,248275,Fracture,137633
Valorant Champions 2023,1657,Playoffs,3264,Upper Semifinals,DRX vs Evil Geniuses,248275,Lotus,137634
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,LOUD vs EDward Gaming,248281,Bind,137653
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,LOUD vs EDward Gaming,248281,Ascent,137654
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,LOUD vs EDward Gaming,248281,Haven,137655
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,DRX vs FNATIC,248280,Bind,137650
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,DRX vs FNATIC,248280,Haven,137651
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 2,DRX vs FNATIC,248280,Split,137652
Valorant Champions 2023,1657,Playoffs,3264,Upper Final,Paper Rex vs Evil Geniuses,248276,Ascent,137636
Valorant Champions 2023,1657,Playoffs,3264,Upper Final,Paper Rex vs Evil Geniuses,248276,Bind,137637
Valorant Champions 2023,1657,Playoffs,3264,Upper Final,Paper Rex vs Evil Geniuses,248276,Pearl,137638
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 3,FNATIC vs LOUD,248282,Split,137656
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 3,FNATIC vs LOUD,248282,Ascent,137657
Valorant Champions 2023,1657,Playoffs,3264,Lower Round 3,FNATIC vs LOUD,248282,Haven,137658
Valorant Champions 2023,1657,Playoffs,3264,Lower Final,Evil Geniuses vs LOUD,248283,Ascent,137659
Valorant Champions 2023,1657,Playoffs,3264,Lower Final,Evil Geniuses vs LOUD,248283,Lotus,137660
Valorant Champions 2023,1657,Playoffs,3264,Lower Final,Evil Geniuses vs LOUD,248283,Pearl,137661
Valorant Champions 2023,1657,Playoffs,3264,Lower Final,Evil Geniuses vs LOUD,248283,Split,137662
Valorant Champions 2023,1657,Playoffs,3264,Lower Final,Evil Geniuses vs LOUD,248283,Bind,137663
Valorant Champions 2023,1657,Playoffs,3264,Grand Final,Paper Rex vs Evil Geniuses,248277,Split,137639
Valorant Champions 2023,1657,Playoffs,3264,Grand Final,Paper Rex vs Evil Geniuses,248277,Ascent,137640
Valorant Champions 2023,1657,Playoffs,3264,Grand Final,Paper Rex vs Evil Geniuses,248277,Bind,137641
Valorant Champions 2023,1657,Playoffs,3264,Grand Final,Paper Rex vs Evil Geniuses,248277,Lotus,137642
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Round 1,MIBR vs KRÜ Esports,232729,Bind,134548
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Round 1,MIBR vs KRÜ Esports,232729,Lotus,134549
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,FURIA vs KRÜ Esports,232731,Split,134554
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,FURIA vs KRÜ Esports,232731,Ascent,134555
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,FURIA vs KRÜ Esports,232731,Bind,134556
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,Sentinels vs 100 Thieves,232730,Pearl,134551
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,Sentinels vs 100 Thieves,232730,Split,134552
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Quarterfinals,Sentinels vs 100 Thieves,232730,Bind,134553
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Semifinals,Cloud9 vs Sentinels,232732,Pearl,134557
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Semifinals,Cloud9 vs Sentinels,232732,Fracture,134558
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Semifinals,Cloud9 vs Sentinels,232732,Split,134559
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Semifinals,Leviatán vs KRÜ Esports,232733,Split,134560
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Semifinals,Leviatán vs KRÜ Esports,232733,Lotus,134561
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Final,Cloud9 vs KRÜ Esports,232734,Ascent,134563
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Final,Cloud9 vs KRÜ Esports,232734,Pearl,134564
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Upper Final,Cloud9 vs KRÜ Esports,232734,Haven,134565
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Round 1,Sentinels vs Leviatán,232736,Fracture,134571
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Round 1,Sentinels vs Leviatán,232736,Split,134572
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Final,Cloud9 vs Leviatán,232737,Lotus,134574
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Final,Cloud9 vs Leviatán,232737,Pearl,134575
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Final,Cloud9 vs Leviatán,232737,Split,134576
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Final,Cloud9 vs Leviatán,232737,Haven,134577
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Lower Final,Cloud9 vs Leviatán,232737,Bind,134578
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Grand Final,KRÜ Esports vs Leviatán,232735,Split,134566
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Grand Final,KRÜ Esports vs Leviatán,232735,Pearl,134567
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Grand Final,KRÜ Esports vs Leviatán,232735,Ascent,134568
Champions Tour 2023: Americas Last Chance Qualifier,1658,Main Event,3146,Grand Final,KRÜ Esports vs Leviatán,232735,Lotus,134569
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,Team Heretics vs KOI,235363,Fracture,135070
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,Team Heretics vs KOI,235363,Pearl,135071
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,Team Heretics vs KOI,235363,Haven,135072
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,BBL Esports vs Karmine Corp,235364,Haven,135073
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,BBL Esports vs Karmine Corp,235364,Lotus,135074
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Knockout Round,BBL Esports vs Karmine Corp,235364,Bind,135075
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Semifinals,Natus Vincere vs KOI,235365,Split,135076
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Semifinals,Natus Vincere vs KOI,235365,Lotus,135077
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Semifinals,Giants Gaming vs Karmine Corp,235366,Pearl,135079
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Semifinals,Giants Gaming vs Karmine Corp,235366,Split,135080
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Final,KOI vs Giants Gaming,235367,Haven,135082
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Upper Final,KOI vs Giants Gaming,235367,Pearl,135083
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Round 1,Natus Vincere vs Karmine Corp,235371,Lotus,135096
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Round 1,Natus Vincere vs Karmine Corp,235371,Ascent,135097
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Round 1,Natus Vincere vs Karmine Corp,235371,Pearl,135098
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Final,KOI vs Natus Vincere,235372,Split,135099
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Final,KOI vs Natus Vincere,235372,Pearl,135100
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Lower Final,KOI vs Natus Vincere,235372,Fracture,135101
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Grand Final,Giants Gaming vs Natus Vincere,235368,Bind,135085
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Grand Final,Giants Gaming vs Natus Vincere,235368,Lotus,135086
Champions Tour 2023: EMEA Last Chance Qualifier,1659,Playoffs,3147,Grand Final,Giants Gaming vs Natus Vincere,235368,Haven,135087
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Round 1,Talon Esports vs DetonatioN FocusMe,237266,Fracture,135648
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Round 1,Talon Esports vs DetonatioN FocusMe,237266,Ascent,135649
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Quarterfinals,Rex Regum Qeon vs Global Esports,237267,Split,135651
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Quarterfinals,Rex Regum Qeon vs Global Esports,237267,Ascent,135652
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Quarterfinals,Gen.G vs Talon Esports,237268,Pearl,135654
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Quarterfinals,Gen.G vs Talon Esports,237268,Split,135655
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Quarterfinals,Gen.G vs Talon Esports,237268,Haven,135656
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Semifinals,ZETA DIVISION vs Rex Regum Qeon,237269,Haven,135657
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Semifinals,ZETA DIVISION vs Rex Regum Qeon,237269,Split,135658
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Semifinals,ZETA DIVISION vs Rex Regum Qeon,237269,Ascent,135659
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Semifinals,Team Secret vs Gen.G,237270,Haven,135660
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Semifinals,Team Secret vs Gen.G,237270,Ascent,135661
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Final,ZETA DIVISION vs Team Secret,237271,Lotus,135663
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Upper Final,ZETA DIVISION vs Team Secret,237271,Fracture,135664
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Round 1,Rex Regum Qeon vs Gen.G,237272,Haven,135666
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Round 1,Rex Regum Qeon vs Gen.G,237272,Lotus,135667
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Round 1,Rex Regum Qeon vs Gen.G,237272,Ascent,135668
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Final,Team Secret vs Gen.G,237273,Haven,135669
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Final,Team Secret vs Gen.G,237273,Pearl,135670
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Final,Team Secret vs Gen.G,237273,Ascent,135671
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Lower Final,Team Secret vs Gen.G,237273,Lotus,135672
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Grand Final,ZETA DIVISION vs Team Secret,237274,Fracture,135674
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Grand Final,ZETA DIVISION vs Team Secret,237274,Ascent,135675
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Grand Final,ZETA DIVISION vs Team Secret,237274,Split,135676
Champions Tour 2023: Pacific Last Chance Qualifier,1660,Main Event,3148,Grand Final,ZETA DIVISION vs Team Secret,237274,Lotus,135677
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Weibo Gaming vs Totoro Gaming,219595,Haven,131829
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Weibo Gaming vs Totoro Gaming,219595,Split,131830
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Number One Player vs Douyu Gaming,219596,Lotus,131832
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Number One Player vs Douyu Gaming,219596,Split,131833
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Gank Gaming vs Royal Never Give Up,219594,Ascent,131826
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Gank Gaming vs Royal Never Give Up,219594,Lotus,131827
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Gank Gaming vs Royal Never Give Up,219594,Bind,131828
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Four Angry Men vs Night Wings Gaming,219598,Bind,131838
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Four Angry Men vs Night Wings Gaming,219598,Pearl,131839
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Four Angry Men vs Night Wings Gaming,219598,Split,131840
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Invincible Gaming vs Nova Esports,219597,Split,131835
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Invincible Gaming vs Nova Esports,219597,Fracture,131836
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,TYLOO vs Monarch Effect,219599,Lotus,131841
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,TYLOO vs Monarch Effect,219599,Ascent,131842
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,TYLOO vs Monarch Effect,219599,Split,131843
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Shenzhen NTER vs Kingzone,219601,Fracture,131847
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Shenzhen NTER vs Kingzone,219601,Lotus,131848
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Dragon Ranger Gaming vs Rare Atom,219600,Haven,131844
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Dragon Ranger Gaming vs Rare Atom,219600,Lotus,131845
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 1,Dragon Ranger Gaming vs Rare Atom,219600,Ascent,131846
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Totoro Gaming vs Shenzhen NTER,221176,Lotus,133125
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Totoro Gaming vs Shenzhen NTER,221176,Ascent,133126
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Dragon Ranger Gaming vs Royal Never Give Up,221177,Split,133128
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Dragon Ranger Gaming vs Royal Never Give Up,221177,Haven,133129
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Nova Esports vs TYLOO,221178,Split,133131
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Nova Esports vs TYLOO,221178,Bind,133132
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Night Wings Gaming vs Douyu Gaming,221179,Haven,133134
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Night Wings Gaming vs Douyu Gaming,221179,Ascent,133135
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Gank Gaming vs Invincible Gaming,221180,Lotus,133137
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Gank Gaming vs Invincible Gaming,221180,Split,133138
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Number One Player vs Kingzone,221181,Lotus,133140
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Number One Player vs Kingzone,221181,Fracture,133141
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Weibo Gaming vs Four Angry Men,221183,Bind,133146
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Weibo Gaming vs Four Angry Men,221183,Haven,133147
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Weibo Gaming vs Four Angry Men,221183,Split,133148
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Rare Atom vs Monarch Effect,221182,Lotus,133143
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Rare Atom vs Monarch Effect,221182,Ascent,133144
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 2,Rare Atom vs Monarch Effect,221182,Bind,133145
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Weibo Gaming vs Shenzhen NTER,221837,Fracture,133520
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Weibo Gaming vs Shenzhen NTER,221837,Haven,133521
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Ascent,133523
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Bind,133524
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Royal Never Give Up vs Nova Esports,221838,Split,133525
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Night Wings Gaming vs Gank Gaming,221839,Split,133526
Champions Tour 2023: Champions China Qualifier,1664,Preliminary Stage,3155,Round 3,Night Wings Gaming vs Gank Gaming,221839,Bind,133527
